location_name,sex_name,cause_name,HALE_2015_30_70,Age_standardized_YLDs ,YLDs_proportion
Armenia,Female,Non-communicable diseases,26.6 ,11844.3 ,100
Armenia,Female,Neoplasms,26.6 ,155.1 ,1.3
Armenia,Female,Cardiovascular diseases,26.6 ,515.4 ,4.4
Armenia,Female,Chronic respiratory diseases,26.6 ,210.3 ,1.8
Armenia,Female,Diabetes mellitus,26.6 ,856.0 ,7.2
Armenia,Female,Four major NCDs,26.6 ,1736.8 ,14.7
Azerbaijan,Female,Non-communicable diseases,23.5 ,11837.0 ,100
Azerbaijan,Female,Neoplasms,23.5 ,104.4 ,0.9
Azerbaijan,Female,Cardiovascular diseases,23.5 ,571.3 ,4.8
Azerbaijan,Female,Chronic respiratory diseases,23.5 ,249.8 ,2.1
Azerbaijan,Female,Diabetes mellitus,23.5 ,829.3 ,7
Azerbaijan,Female,Four major NCDs,23.5 ,1754.8 ,14.8
Georgia,Female,Non-communicable diseases,25.9 ,11958.5 ,100
Georgia,Female,Neoplasms,25.9 ,165.0 ,1.4
Georgia,Female,Cardiovascular diseases,25.9 ,575.5 ,4.8
Georgia,Female,Chronic respiratory diseases,25.9 ,226.1 ,1.9
Georgia,Female,Diabetes mellitus,25.9 ,972.7 ,8.1
Georgia,Female,Four major NCDs,25.9 ,1939.4 ,16.2
Kazakhstan,Female,Non-communicable diseases,24.9 ,12569.3 ,100
Kazakhstan,Female,Neoplasms,24.9 ,132.5 ,1.1
Kazakhstan,Female,Cardiovascular diseases,24.9 ,598.5 ,4.8
Kazakhstan,Female,Chronic respiratory diseases,24.9 ,297.6 ,2.4
Kazakhstan,Female,Diabetes mellitus,24.9 ,1083.7 ,8.6
Kazakhstan,Female,Four major NCDs,24.9 ,2112.3 ,16.8
Kyrgyzstan,Female,Non-communicable diseases,25.5 ,11739.5 ,100
Kyrgyzstan,Female,Neoplasms,25.5 ,88.9 ,0.8
Kyrgyzstan,Female,Cardiovascular diseases,25.5 ,535.3 ,4.6
Kyrgyzstan,Female,Chronic respiratory diseases,25.5 ,331.3 ,2.8
Kyrgyzstan,Female,Diabetes mellitus,25.5 ,500.7 ,4.3
Kyrgyzstan,Female,Four major NCDs,25.5 ,1456.3 ,12.4
Mongolia,Female,Non-communicable diseases,24.6 ,11759.4 ,100
Mongolia,Female,Neoplasms,24.6 ,103.6 ,0.9
Mongolia,Female,Cardiovascular diseases,24.6 ,647.8 ,5.5
Mongolia,Female,Chronic respiratory diseases,24.6 ,185.8 ,1.6
Mongolia,Female,Diabetes mellitus,24.6 ,319.0 ,2.7
Mongolia,Female,Four major NCDs,24.6 ,1256.2 ,10.7
Tajikistan,Female,Non-communicable diseases,22.3 ,11605.8 ,100
Tajikistan,Female,Neoplasms,22.3 ,74.7 ,0.6
Tajikistan,Female,Cardiovascular diseases,22.3 ,432.5 ,3.7
Tajikistan,Female,Chronic respiratory diseases,22.3 ,269.8 ,2.3
Tajikistan,Female,Diabetes mellitus,22.3 ,835.6 ,7.2
Tajikistan,Female,Four major NCDs,22.3 ,1612.6 ,13.9
Turkmenistan,Female,Non-communicable diseases,26.0 ,11808.5 ,100
Turkmenistan,Female,Neoplasms,26.0 ,96.2 ,0.8
Turkmenistan,Female,Cardiovascular diseases,26.0 ,619.1 ,5.2
Turkmenistan,Female,Chronic respiratory diseases,26.0 ,199.7 ,1.7
Turkmenistan,Female,Diabetes mellitus,26.0 ,732.0 ,6.2
Turkmenistan,Female,Four major NCDs,26.0 ,1647.0 ,13.9
Uzbekistan,Female,Non-communicable diseases,21.8 ,11917.1 ,100
Uzbekistan,Female,Neoplasms,21.8 ,109.7 ,0.9
Uzbekistan,Female,Cardiovascular diseases,21.8 ,577.5 ,4.8
Uzbekistan,Female,Chronic respiratory diseases,21.8 ,284.3 ,2.4
Uzbekistan,Female,Diabetes mellitus,21.8 ,740.1 ,6.2
Uzbekistan,Female,Four major NCDs,21.8 ,1711.6 ,14.4
Albania,Female,Non-communicable diseases,31.5 ,11236.4 ,100
Albania,Female,Neoplasms,31.5 ,116.3 ,1
Albania,Female,Cardiovascular diseases,31.5 ,524.3 ,4.7
Albania,Female,Chronic respiratory diseases,31.5 ,198.0 ,1.8
Albania,Female,Diabetes mellitus,31.5 ,406.9 ,3.6
Albania,Female,Four major NCDs,31.5 ,1245.6 ,11.1
Bosnia and Herzegovina,Female,Non-communicable diseases,27.1 ,11790.7 ,100
Bosnia and Herzegovina,Female,Neoplasms,27.1 ,166.7 ,1.4
Bosnia and Herzegovina,Female,Cardiovascular diseases,27.1 ,612.5 ,5.2
Bosnia and Herzegovina,Female,Chronic respiratory diseases,27.1 ,329.8 ,2.8
Bosnia and Herzegovina,Female,Diabetes mellitus,27.1 ,927.7 ,7.9
Bosnia and Herzegovina,Female,Four major NCDs,27.1 ,2036.6 ,17.3
Bulgaria,Female,Non-communicable diseases,25.5 ,11778.9 ,100
Bulgaria,Female,Neoplasms,25.5 ,238.0 ,2
Bulgaria,Female,Cardiovascular diseases,25.5 ,628.1 ,5.3
Bulgaria,Female,Chronic respiratory diseases,25.5 ,388.2 ,3.3
Bulgaria,Female,Diabetes mellitus,25.5 ,677.0 ,5.7
Bulgaria,Female,Four major NCDs,25.5 ,1931.4 ,16.4
Croatia,Female,Non-communicable diseases,27.8 ,12336.2 ,100
Croatia,Female,Neoplasms,27.8 ,252.5 ,2
Croatia,Female,Cardiovascular diseases,27.8 ,413.7 ,3.4
Croatia,Female,Chronic respiratory diseases,27.8 ,345.8 ,2.8
Croatia,Female,Diabetes mellitus,27.8 ,682.8 ,5.5
Croatia,Female,Four major NCDs,27.8 ,1694.8 ,13.7
Czechia,Female,Non-communicable diseases,29.0 ,12252.3 ,100
Czechia,Female,Neoplasms,29.0 ,201.5 ,1.6
Czechia,Female,Cardiovascular diseases,29.0 ,547.9 ,4.5
Czechia,Female,Chronic respiratory diseases,29.0 ,329.1 ,2.7
Czechia,Female,Diabetes mellitus,29.0 ,977.9 ,8
Czechia,Female,Four major NCDs,29.0 ,2056.5 ,16.8
Hungary,Female,Non-communicable diseases,27.1 ,11949.6 ,100
Hungary,Female,Neoplasms,27.1 ,224.6 ,1.9
Hungary,Female,Cardiovascular diseases,27.1 ,533.3 ,4.5
Hungary,Female,Chronic respiratory diseases,27.1 ,447.0 ,3.7
Hungary,Female,Diabetes mellitus,27.1 ,723.5 ,6.1
Hungary,Female,Four major NCDs,27.1 ,1928.4 ,16.1
North Macedonia,Female,Non-communicable diseases,24.6 ,12017.8 ,100
North Macedonia,Female,Neoplasms,24.6 ,207.9 ,1.7
North Macedonia,Female,Cardiovascular diseases,24.6 ,596.4 ,5
North Macedonia,Female,Chronic respiratory diseases,24.6 ,412.3 ,3.4
North Macedonia,Female,Diabetes mellitus,24.6 ,1004.4 ,8.4
North Macedonia,Female,Four major NCDs,24.6 ,2221.0 ,18.5
Montenegro,Female,Non-communicable diseases,26.2 ,11959.1 ,100
Montenegro,Female,Neoplasms,26.2 ,229.0 ,1.9
Montenegro,Female,Cardiovascular diseases,26.2 ,537.1 ,4.5
Montenegro,Female,Chronic respiratory diseases,26.2 ,249.2 ,2.1
Montenegro,Female,Diabetes mellitus,26.2 ,864.4 ,7.2
Montenegro,Female,Four major NCDs,26.2 ,1879.6 ,15.7
Poland,Female,Non-communicable diseases,29.3 ,11565.5 ,100
Poland,Female,Neoplasms,29.3 ,182.0 ,1.6
Poland,Female,Cardiovascular diseases,29.3 ,491.9 ,4.3
Poland,Female,Chronic respiratory diseases,29.3 ,467.4 ,4
Poland,Female,Diabetes mellitus,29.3 ,730.3 ,6.3
Poland,Female,Four major NCDs,29.3 ,1871.6 ,16.2
Romania,Female,Non-communicable diseases,27.8 ,11737.0 ,100
Romania,Female,Neoplasms,27.8 ,185.0 ,1.6
Romania,Female,Cardiovascular diseases,27.8 ,529.6 ,4.5
Romania,Female,Chronic respiratory diseases,27.8 ,349.8 ,3
Romania,Female,Diabetes mellitus,27.8 ,503.8 ,4.3
Romania,Female,Four major NCDs,27.8 ,1568.2 ,13.4
Serbia,Female,Non-communicable diseases,25.7 ,12093.9 ,100
Serbia,Female,Neoplasms,25.7 ,244.8 ,2
Serbia,Female,Cardiovascular diseases,25.7 ,555.3 ,4.6
Serbia,Female,Chronic respiratory diseases,25.7 ,354.2 ,2.9
Serbia,Female,Diabetes mellitus,25.7 ,836.9 ,6.9
Serbia,Female,Four major NCDs,25.7 ,1991.2 ,16.5
Slovakia,Female,Non-communicable diseases,28.3 ,12225.8 ,100
Slovakia,Female,Neoplasms,28.3 ,212.9 ,1.7
Slovakia,Female,Cardiovascular diseases,28.3 ,544.6 ,4.5
Slovakia,Female,Chronic respiratory diseases,28.3 ,273.9 ,2.2
Slovakia,Female,Diabetes mellitus,28.3 ,572.8 ,4.7
Slovakia,Female,Four major NCDs,28.3 ,1604.1 ,13.1
Slovenia,Female,Non-communicable diseases,31.8 ,11813.2 ,100
Slovenia,Female,Neoplasms,31.8 ,210.4 ,1.8
Slovenia,Female,Cardiovascular diseases,31.8 ,393.7 ,3.3
Slovenia,Female,Chronic respiratory diseases,31.8 ,346.6 ,2.9
Slovenia,Female,Diabetes mellitus,31.8 ,561.0 ,4.7
Slovenia,Female,Four major NCDs,31.8 ,1511.6 ,12.8
Belarus,Female,Non-communicable diseases,26.4 ,12295.2 ,100
Belarus,Female,Neoplasms,26.4 ,165.9 ,1.3
Belarus,Female,Cardiovascular diseases,26.4 ,593.3 ,4.8
Belarus,Female,Chronic respiratory diseases,26.4 ,258.5 ,2.1
Belarus,Female,Diabetes mellitus,26.4 ,389.8 ,3.2
Belarus,Female,Four major NCDs,26.4 ,1407.5 ,11.4
Estonia,Female,Non-communicable diseases,30.4 ,12283.0 ,100
Estonia,Female,Neoplasms,30.4 ,218.7 ,1.8
Estonia,Female,Cardiovascular diseases,30.4 ,481.1 ,3.9
Estonia,Female,Chronic respiratory diseases,30.4 ,179.0 ,1.5
Estonia,Female,Diabetes mellitus,30.4 ,528.4 ,4.3
Estonia,Female,Four major NCDs,30.4 ,1407.2 ,11.5
Latvia,Female,Non-communicable diseases,28.0 ,12608.9 ,100
Latvia,Female,Neoplasms,28.0 ,185.2 ,1.5
Latvia,Female,Cardiovascular diseases,28.0 ,562.5 ,4.5
Latvia,Female,Chronic respiratory diseases,28.0 ,217.9 ,1.7
Latvia,Female,Diabetes mellitus,28.0 ,542.3 ,4.3
Latvia,Female,Four major NCDs,28.0 ,1507.8 ,12
Lithuania,Female,Non-communicable diseases,27.9 ,12856.7 ,100
Lithuania,Female,Neoplasms,27.9 ,181.4 ,1.4
Lithuania,Female,Cardiovascular diseases,27.9 ,607.2 ,4.7
Lithuania,Female,Chronic respiratory diseases,27.9 ,216.0 ,1.7
Lithuania,Female,Diabetes mellitus,27.9 ,396.0 ,3.1
Lithuania,Female,Four major NCDs,27.9 ,1400.6 ,10.9
Republic of Moldova,Female,Non-communicable diseases,26.1 ,12311.7 ,100
Republic of Moldova,Female,Neoplasms,26.1 ,156.1 ,1.3
Republic of Moldova,Female,Cardiovascular diseases,26.1 ,522.5 ,4.2
Republic of Moldova,Female,Chronic respiratory diseases,26.1 ,251.7 ,2
Republic of Moldova,Female,Diabetes mellitus,26.1 ,646.8 ,5.3
Republic of Moldova,Female,Four major NCDs,26.1 ,1577.1 ,12.8
Russian Federation,Female,Non-communicable diseases,25.7 ,12694.4 ,100
Russian Federation,Female,Neoplasms,25.7 ,216.9 ,1.7
Russian Federation,Female,Cardiovascular diseases,25.7 ,610.4 ,4.8
Russian Federation,Female,Chronic respiratory diseases,25.7 ,252.5 ,2
Russian Federation,Female,Diabetes mellitus,25.7 ,396.1 ,3.1
Russian Federation,Female,Four major NCDs,25.7 ,1476.0 ,11.6
Ukraine,Female,Non-communicable diseases,25.2 ,12666.7 ,100
Ukraine,Female,Neoplasms,25.2 ,175.8 ,1.4
Ukraine,Female,Cardiovascular diseases,25.2 ,601.7 ,4.8
Ukraine,Female,Chronic respiratory diseases,25.2 ,238.6 ,1.9
Ukraine,Female,Diabetes mellitus,25.2 ,444.5 ,3.5
Ukraine,Female,Four major NCDs,25.2 ,1460.7 ,11.5
Brunei Darussalam,Female,Non-communicable diseases,25.6 ,12356.9 ,100
Brunei Darussalam,Female,Neoplasms,25.6 ,223.1 ,1.8
Brunei Darussalam,Female,Cardiovascular diseases,25.6 ,417.7 ,3.4
Brunei Darussalam,Female,Chronic respiratory diseases,25.6 ,362.9 ,2.9
Brunei Darussalam,Female,Diabetes mellitus,25.6 ,1325.3 ,10.7
Brunei Darussalam,Female,Four major NCDs,25.6 ,2329.0 ,18.8
Japan,Female,Non-communicable diseases,36.5 ,12171.5 ,100
Japan,Female,Neoplasms,36.5 ,210.7 ,1.7
Japan,Female,Cardiovascular diseases,36.5 ,423.7 ,3.5
Japan,Female,Chronic respiratory diseases,36.5 ,256.9 ,2.1
Japan,Female,Diabetes mellitus,36.5 ,310.3 ,2.5
Japan,Female,Four major NCDs,36.5 ,1201.5 ,9.9
Republic of Korea,Female,Non-communicable diseases,37.8 ,11888.2 ,100
Republic of Korea,Female,Neoplasms,37.8 ,153.8 ,1.3
Republic of Korea,Female,Cardiovascular diseases,37.8 ,353.9 ,3
Republic of Korea,Female,Chronic respiratory diseases,37.8 ,238.3 ,2
Republic of Korea,Female,Diabetes mellitus,37.8 ,492.1 ,4.1
Republic of Korea,Female,Four major NCDs,37.8 ,1238.2 ,10.4
Singapore,Female,Non-communicable diseases,38.3 ,11138.2 ,100
Singapore,Female,Neoplasms,38.3 ,190.3 ,1.7
Singapore,Female,Cardiovascular diseases,38.3 ,337.0 ,3
Singapore,Female,Chronic respiratory diseases,38.3 ,241.5 ,2.2
Singapore,Female,Diabetes mellitus,38.3 ,679.7 ,6.1
Singapore,Female,Four major NCDs,38.3 ,1448.5 ,13
Australia,Female,Non-communicable diseases,32.2 ,13902.9 ,100
Australia,Female,Neoplasms,32.2 ,250.1 ,1.8
Australia,Female,Cardiovascular diseases,32.2 ,328.5 ,2.4
Australia,Female,Chronic respiratory diseases,32.2 ,561.7 ,4
Australia,Female,Diabetes mellitus,32.2 ,434.1 ,3.1
Australia,Female,Four major NCDs,32.2 ,1574.5 ,11.3
New Zealand,Female,Non-communicable diseases,31.0 ,13626.1 ,100
New Zealand,Female,Neoplasms,31.0 ,290.5 ,2.1
New Zealand,Female,Cardiovascular diseases,31.0 ,266.2 ,2
New Zealand,Female,Chronic respiratory diseases,31.0 ,538.2 ,3.9
New Zealand,Female,Diabetes mellitus,31.0 ,347.0 ,2.5
New Zealand,Female,Four major NCDs,31.0 ,1441.8 ,10.6
Austria,Female,Non-communicable diseases,30.8 ,14252.2 ,100
Austria,Female,Neoplasms,30.8 ,221.3 ,1.6
Austria,Female,Cardiovascular diseases,30.8 ,307.9 ,2.2
Austria,Female,Chronic respiratory diseases,30.8 ,421.8 ,3
Austria,Female,Diabetes mellitus,30.8 ,437.4 ,3.1
Austria,Female,Four major NCDs,30.8 ,1388.5 ,9.7
Belgium,Female,Non-communicable diseases,29.4 ,14670.7 ,100
Belgium,Female,Neoplasms,29.4 ,248.9 ,1.7
Belgium,Female,Cardiovascular diseases,29.4 ,297.0 ,2
Belgium,Female,Chronic respiratory diseases,29.4 ,500.9 ,3.4
Belgium,Female,Diabetes mellitus,29.4 ,489.4 ,3.3
Belgium,Female,Four major NCDs,29.4 ,1536.1 ,10.5
Cyprus,Female,Non-communicable diseases,30.7 ,14043.7 ,100
Cyprus,Female,Neoplasms,30.7 ,237.8 ,1.7
Cyprus,Female,Cardiovascular diseases,30.7 ,234.1 ,1.7
Cyprus,Female,Chronic respiratory diseases,30.7 ,549.5 ,3.9
Cyprus,Female,Diabetes mellitus,30.7 ,552.4 ,3.9
Cyprus,Female,Four major NCDs,30.7 ,1573.7 ,11.2
Denmark,Female,Non-communicable diseases,30.1 ,14804.6 ,100
Denmark,Female,Neoplasms,30.1 ,251.9 ,1.7
Denmark,Female,Cardiovascular diseases,30.1 ,264.7 ,1.8
Denmark,Female,Chronic respiratory diseases,30.1 ,558.4 ,3.8
Denmark,Female,Diabetes mellitus,30.1 ,325.6 ,2.2
Denmark,Female,Four major NCDs,30.1 ,1400.6 ,9.5
Finland,Female,Non-communicable diseases,31.2 ,14097.0 ,100
Finland,Female,Neoplasms,31.2 ,230.6 ,1.6
Finland,Female,Cardiovascular diseases,31.2 ,294.7 ,2.1
Finland,Female,Chronic respiratory diseases,31.2 ,471.7 ,3.3
Finland,Female,Diabetes mellitus,31.2 ,648.2 ,4.6
Finland,Female,Four major NCDs,31.2 ,1645.2 ,11.7
France,Female,Non-communicable diseases,32.7 ,14314.2 ,100
France,Female,Neoplasms,32.7 ,250.7 ,1.8
France,Female,Cardiovascular diseases,32.7 ,279.8 ,2
France,Female,Chronic respiratory diseases,32.7 ,457.4 ,3.2
France,Female,Diabetes mellitus,32.7 ,244.4 ,1.7
France,Female,Four major NCDs,32.7 ,1232.2 ,8.6
Germany,Female,Non-communicable diseases,29.9 ,14938.4 ,100
Germany,Female,Neoplasms,29.9 ,236.5 ,1.6
Germany,Female,Cardiovascular diseases,29.9 ,318.7 ,2.1
Germany,Female,Chronic respiratory diseases,29.9 ,495.0 ,3.3
Germany,Female,Diabetes mellitus,29.9 ,573.8 ,3.8
Germany,Female,Four major NCDs,29.9 ,1623.9 ,10.9
Greece,Female,Non-communicable diseases,31.1 ,14343.4 ,100
Greece,Female,Neoplasms,31.1 ,222.6 ,1.6
Greece,Female,Cardiovascular diseases,31.1 ,243.7 ,1.7
Greece,Female,Chronic respiratory diseases,31.1 ,529.0 ,3.7
Greece,Female,Diabetes mellitus,31.1 ,484.2 ,3.4
Greece,Female,Four major NCDs,31.1 ,1479.5 ,10.3
Iceland,Female,Non-communicable diseases,33.9 ,14125.7 ,100
Iceland,Female,Neoplasms,33.9 ,214.5 ,1.5
Iceland,Female,Cardiovascular diseases,33.9 ,228.5 ,1.6
Iceland,Female,Chronic respiratory diseases,33.9 ,667.4 ,4.7
Iceland,Female,Diabetes mellitus,33.9 ,409.3 ,2.9
Iceland,Female,Four major NCDs,33.9 ,1519.7 ,10.8
Ireland,Female,Non-communicable diseases,31.0 ,14833.1 ,100
Ireland,Female,Neoplasms,31.0 ,275.8 ,1.9
Ireland,Female,Cardiovascular diseases,31.0 ,259.0 ,1.7
Ireland,Female,Chronic respiratory diseases,31.0 ,573.6 ,3.9
Ireland,Female,Diabetes mellitus,31.0 ,357.4 ,2.4
Ireland,Female,Four major NCDs,31.0 ,1465.8 ,9.9
Israel,Female,Non-communicable diseases,31.9 ,13945.1 ,100
Israel,Female,Neoplasms,31.9 ,203.2 ,1.5
Israel,Female,Cardiovascular diseases,31.9 ,233.9 ,1.7
Israel,Female,Chronic respiratory diseases,31.9 ,364.8 ,2.6
Israel,Female,Diabetes mellitus,31.9 ,477.6 ,3.4
Israel,Female,Four major NCDs,31.9 ,1279.5 ,9.2
Italy,Female,Non-communicable diseases,31.8 ,14431.9 ,100
Italy,Female,Neoplasms,31.8 ,286.6 ,2
Italy,Female,Cardiovascular diseases,31.8 ,250.4 ,1.7
Italy,Female,Chronic respiratory diseases,31.8 ,272.2 ,1.9
Italy,Female,Diabetes mellitus,31.8 ,519.2 ,3.6
Italy,Female,Four major NCDs,31.8 ,1328.3 ,9.2
Luxembourg,Female,Non-communicable diseases,31.1 ,14685.0 ,100
Luxembourg,Female,Neoplasms,31.1 ,243.7 ,1.7
Luxembourg,Female,Cardiovascular diseases,31.1 ,305.5 ,2.1
Luxembourg,Female,Chronic respiratory diseases,31.1 ,512.0 ,3.5
Luxembourg,Female,Diabetes mellitus,31.1 ,522.0 ,3.6
Luxembourg,Female,Four major NCDs,31.1 ,1583.2 ,10.8
Malta,Female,Non-communicable diseases,33.3 ,14400.7 ,100
Malta,Female,Neoplasms,33.3 ,202.2 ,1.4
Malta,Female,Cardiovascular diseases,33.3 ,245.8 ,1.7
Malta,Female,Chronic respiratory diseases,33.3 ,536.0 ,3.7
Malta,Female,Diabetes mellitus,33.3 ,659.4 ,4.6
Malta,Female,Four major NCDs,33.3 ,1643.3 ,11.4
Netherlands,Female,Non-communicable diseases,30.2 ,14147.2 ,100
Netherlands,Female,Neoplasms,30.2 ,304.7 ,2.2
Netherlands,Female,Cardiovascular diseases,30.2 ,255.8 ,1.8
Netherlands,Female,Chronic respiratory diseases,30.2 ,700.8 ,5
Netherlands,Female,Diabetes mellitus,30.2 ,366.4 ,2.6
Netherlands,Female,Four major NCDs,30.2 ,1627.7 ,11.5
Norway,Female,Non-communicable diseases,30.1 ,13812.8 ,100
Norway,Female,Neoplasms,30.1 ,255.0 ,1.8
Norway,Female,Cardiovascular diseases,30.1 ,303.3 ,2.2
Norway,Female,Chronic respiratory diseases,30.1 ,530.0 ,3.8
Norway,Female,Diabetes mellitus,30.1 ,445.8 ,3.2
Norway,Female,Four major NCDs,30.1 ,1534.1 ,11.1
Portugal,Female,Non-communicable diseases,31.5 ,14854.9 ,100
Portugal,Female,Neoplasms,31.5 ,210.4 ,1.4
Portugal,Female,Cardiovascular diseases,31.5 ,253.1 ,1.7
Portugal,Female,Chronic respiratory diseases,31.5 ,602.4 ,4.1
Portugal,Female,Diabetes mellitus,31.5 ,662.1 ,4.5
Portugal,Female,Four major NCDs,31.5 ,1727.9 ,11.6
Spain,Female,Non-communicable diseases,32.2 ,14181.0 ,100
Spain,Female,Neoplasms,32.2 ,224.9 ,1.6
Spain,Female,Cardiovascular diseases,32.2 ,241.8 ,1.7
Spain,Female,Chronic respiratory diseases,32.2 ,336.6 ,2.4
Spain,Female,Diabetes mellitus,32.2 ,566.2 ,4
Spain,Female,Four major NCDs,32.2 ,1369.5 ,9.7
Sweden,Female,Non-communicable diseases,30.6 ,14173.8 ,100
Sweden,Female,Neoplasms,30.6 ,231.5 ,1.6
Sweden,Female,Cardiovascular diseases,30.6 ,403.5 ,2.8
Sweden,Female,Chronic respiratory diseases,30.6 ,658.2 ,4.6
Sweden,Female,Diabetes mellitus,30.6 ,401.1 ,2.8
Sweden,Female,Four major NCDs,30.6 ,1694.3 ,12
Switzerland,Female,Non-communicable diseases,32.0 ,15047.3 ,100
Switzerland,Female,Neoplasms,32.0 ,204.6 ,1.4
Switzerland,Female,Cardiovascular diseases,32.0 ,215.9 ,1.4
Switzerland,Female,Chronic respiratory diseases,32.0 ,500.0 ,3.3
Switzerland,Female,Diabetes mellitus,32.0 ,448.1 ,3
Switzerland,Female,Four major NCDs,32.0 ,1368.7 ,9.1
United Kingdom,Female,Non-communicable diseases,29.2 ,15173.2 ,100
United Kingdom,Female,Neoplasms,29.2 ,248.3 ,1.6
United Kingdom,Female,Cardiovascular diseases,29.2 ,258.6 ,1.7
United Kingdom,Female,Chronic respiratory diseases,29.2 ,716.6 ,4.7
United Kingdom,Female,Diabetes mellitus,29.2 ,720.1 ,4.7
United Kingdom,Female,Four major NCDs,29.2 ,1943.5 ,12.8
Argentina,Female,Non-communicable diseases,28.2 ,13323.8 ,100
Argentina,Female,Neoplasms,28.2 ,158.0 ,1.2
Argentina,Female,Cardiovascular diseases,28.2 ,325.8 ,2.4
Argentina,Female,Chronic respiratory diseases,28.2 ,553.6 ,4.2
Argentina,Female,Diabetes mellitus,28.2 ,504.3 ,3.8
Argentina,Female,Four major NCDs,28.2 ,1541.8 ,11.6
Chile,Female,Non-communicable diseases,31.8 ,14174.0 ,100
Chile,Female,Neoplasms,31.8 ,138.4 ,1
Chile,Female,Cardiovascular diseases,31.8 ,280.7 ,2
Chile,Female,Chronic respiratory diseases,31.8 ,311.6 ,2.2
Chile,Female,Diabetes mellitus,31.8 ,631.5 ,4.5
Chile,Female,Four major NCDs,31.8 ,1362.1 ,9.6
Uruguay,Female,Non-communicable diseases,28.8 ,13368.5 ,100
Uruguay,Female,Neoplasms,28.8 ,188.1 ,1.4
Uruguay,Female,Cardiovascular diseases,28.8 ,320.1 ,2.4
Uruguay,Female,Chronic respiratory diseases,28.8 ,408.4 ,3.1
Uruguay,Female,Diabetes mellitus,28.8 ,309.8 ,2.3
Uruguay,Female,Four major NCDs,28.8 ,1226.6 ,9.2
Canada,Female,Non-communicable diseases,32.7 ,13698.1 ,100
Canada,Female,Neoplasms,32.7 ,281.0 ,2.1
Canada,Female,Cardiovascular diseases,32.7 ,433.4 ,3.2
Canada,Female,Chronic respiratory diseases,32.7 ,346.3 ,2.5
Canada,Female,Diabetes mellitus,32.7 ,353.3 ,2.6
Canada,Female,Four major NCDs,32.7 ,1414.0 ,10.3
United States of America,Female,Non-communicable diseases,27.6 ,16738.6 ,100
United States of America,Female,Neoplasms,27.6 ,268.6 ,1.6
United States of America,Female,Cardiovascular diseases,27.6 ,464.0 ,2.8
United States of America,Female,Chronic respiratory diseases,27.6 ,871.4 ,5.2
United States of America,Female,Diabetes mellitus,27.6 ,747.2 ,4.5
United States of America,Female,Four major NCDs,27.6 ,2351.1 ,14
Antigua and Barbuda,Female,Non-communicable diseases,26.7 ,12951.3 ,100
Antigua and Barbuda,Female,Neoplasms,26.7 ,164.5 ,1.3
Antigua and Barbuda,Female,Cardiovascular diseases,26.7 ,362.1 ,2.8
Antigua and Barbuda,Female,Chronic respiratory diseases,26.7 ,206.9 ,1.6
Antigua and Barbuda,Female,Diabetes mellitus,26.7 ,1228.2 ,9.5
Antigua and Barbuda,Female,Four major NCDs,26.7 ,1961.7 ,15.1
Bahamas,Female,Non-communicable diseases,28.8 ,12905.0 ,100
Bahamas,Female,Neoplasms,28.8 ,196.2 ,1.5
Bahamas,Female,Cardiovascular diseases,28.8 ,330.1 ,2.6
Bahamas,Female,Chronic respiratory diseases,28.8 ,204.7 ,1.6
Bahamas,Female,Diabetes mellitus,28.8 ,1140.2 ,8.8
Bahamas,Female,Four major NCDs,28.8 ,1871.2 ,14.5
Barbados,Female,Non-communicable diseases,27.2 ,12824.2 ,100
Barbados,Female,Neoplasms,27.2 ,225.0 ,1.8
Barbados,Female,Cardiovascular diseases,27.2 ,372.0 ,2.9
Barbados,Female,Chronic respiratory diseases,27.2 ,278.4 ,2.2
Barbados,Female,Diabetes mellitus,27.2 ,1161.2 ,9.1
Barbados,Female,Four major NCDs,27.2 ,2036.7 ,15.9
Belize,Female,Non-communicable diseases,29.0 ,12858.0 ,100
Belize,Female,Neoplasms,29.0 ,104.7 ,0.8
Belize,Female,Cardiovascular diseases,29.0 ,340.8 ,2.7
Belize,Female,Chronic respiratory diseases,29.0 ,276.8 ,2.2
Belize,Female,Diabetes mellitus,29.0 ,1134.7 ,8.8
Belize,Female,Four major NCDs,29.0 ,1857.0 ,14.4
Cuba,Female,Non-communicable diseases,29.4 ,12966.2 ,100
Cuba,Female,Neoplasms,29.4 ,177.7 ,1.4
Cuba,Female,Cardiovascular diseases,29.4 ,315.8 ,2.4
Cuba,Female,Chronic respiratory diseases,29.4 ,432.2 ,3.3
Cuba,Female,Diabetes mellitus,29.4 ,869.7 ,6.7
Cuba,Female,Four major NCDs,29.4 ,1795.4 ,13.8
Dominican Republic,Female,Non-communicable diseases,27.7 ,12282.3 ,100
Dominican Republic,Female,Neoplasms,27.7 ,113.2 ,0.9
Dominican Republic,Female,Cardiovascular diseases,27.7 ,360.4 ,2.9
Dominican Republic,Female,Chronic respiratory diseases,27.7 ,203.7 ,1.7
Dominican Republic,Female,Diabetes mellitus,27.7 ,627.1 ,5.1
Dominican Republic,Female,Four major NCDs,27.7 ,1304.3 ,10.6
